college_name,branch,category,round1_cutoff,round3_cutoff,city,college_type,intake
"E090 Sri Revana Siddeswara Institute of Technology, Bangalore CHOKKANAHALLI, CHIKKAJALA,BANGALORE NORTH - 562157",Computer Science and Engineering,GM,74962.0,262065.0,Bangalore,Private,
"E090 Sri Revana Siddeswara Institute of Technology, Bangalore CHOKKANAHALLI, CHIKKAJALA,BANGALORE NORTH - 562157",Electronics and Communication Engineering,GM,128953.0,,Bangalore,Private,
"E091 K S Institute of Technology, Raghuvanahalli, Bangalore(AUTONOMOUS) #14,RAGUVANAHALLI, KANAKAPURA MAIN ROAD,BANGALORE - 560 062.",Artificial Intelligence and Machine Learning,GM,42397.0,68053.0,Bangalore,Autonomous,
"E091 K S Institute of Technology, Raghuvanahalli, Bangalore(AUTONOMOUS) #14,RAGUVANAHALLI, KANAKAPURA MAIN ROAD,BANGALORE - 560 062.",Computer Science and Engineering,GM,33059.0,43919.0,Bangalore,Autonomous,
"E091 K S Institute of Technology, Raghuvanahalli, Bangalore(AUTONOMOUS) #14,RAGUVANAHALLI, KANAKAPURA MAIN ROAD,BANGALORE - 560 062.",Electronics and Communication Engineering,GM,38479.0,63098.0,Bangalore,Autonomous,
"E092 Vemana Institute of Technology, Bangalore #1, MAHAYOGI VEMANA ROAD, 3RD BLOCK, KORMANGALA, BANGALORE -560034.",Artificial Intelligence and Machine Learning,GM,135884.0,,Bangalore,Private,
"E092 Vemana Institute of Technology, Bangalore #1, MAHAYOGI VEMANA ROAD, 3RD BLOCK, KORMANGALA, BANGALORE -560034.",Civil Engineering,GM,45244.0,64561.0,Bangalore,Private,
"E092 Vemana Institute of Technology, Bangalore #1, MAHAYOGI VEMANA ROAD, 3RD BLOCK, KORMANGALA, BANGALORE -560034.",Computer Science and Engineering,GM,55465.0,75653.0,Bangalore,Private,
"E092 Vemana Institute of Technology, Bangalore #1, MAHAYOGI VEMANA ROAD, 3RD BLOCK, KORMANGALA, BANGALORE -560034.",Computer Science and Engineering (AI & ML),GM,115944.0,198654.0,Bangalore,Private,
"E092 Vemana Institute of Technology, Bangalore #1, MAHAYOGI VEMANA ROAD, 3RD BLOCK, KORMANGALA, BANGALORE -560034.",Computer Science and Engineering (Data Science),GM,50566.0,77502.0,Bangalore,Private,
"E092 Vemana Institute of Technology, Bangalore #1, MAHAYOGI VEMANA ROAD, 3RD BLOCK, KORMANGALA, BANGALORE -560034.",Electronics and Communication Engineering,GM,57317.0,91155.0,Bangalore,Private,
"E093 Basavakalyana Engineering College, Basavakalyana, Bidar District N.H.9 ,BASAVAKALYAN-585327,DIST. BIDAR",Artificial Intelligence and Data Science,GM,150921.0,198478.0,Bidar,Private,
"E093 Basavakalyana Engineering College, Basavakalyana, Bidar District N.H.9 ,BASAVAKALYAN-585327,DIST. BIDAR",Civil Engineering,GM,99713.0,225962.0,Bidar,Private,
"E093 Basavakalyana Engineering College, Basavakalyana, Bidar District N.H.9 ,BASAVAKALYAN-585327,DIST. BIDAR",Computer Engineering,GM,126832.0,216428.0,Bidar,Private,
"E093 Basavakalyana Engineering College, Basavakalyana, Bidar District N.H.9 ,BASAVAKALYAN-585327,DIST. BIDAR",Computer Science and Engineering (AI & ML),GM,103308.0,,Bidar,Private,
"E093 Basavakalyana Engineering College, Basavakalyana, Bidar District N.H.9 ,BASAVAKALYAN-585327,DIST. BIDAR",Electronics and Communication Engineering,GM,190555.0,,Bidar,Private,
"E094 Coorg Institute of Technology, Kunda, Ponnampet POST BOX NO.11,COORG",Artificial Intelligence and Data Science,GM,78464.0,246341.0,Coorg,Private,
"E094 Coorg Institute of Technology, Kunda, Ponnampet POST BOX NO.11,COORG",Artificial Intelligence and Machine Learning,GM,172917.0,237331.0,Coorg,Private,
"E094 Coorg Institute of Technology, Kunda, Ponnampet POST BOX NO.11,COORG",Civil Engineering,GM,82714.0,222478.0,Coorg,Private,
"E094 Coorg Institute of Technology, Kunda, Ponnampet POST BOX NO.11,COORG",Computer Science and Engineering,GM,98300.0,223773.0,Coorg,Private,
"E094 Coorg Institute of Technology, Kunda, Ponnampet POST BOX NO.11,COORG",Computer Science and Engineering (Data Science),GM,99251.0,242046.0,Coorg,Private,
"E094 Coorg Institute of Technology, Kunda, Ponnampet POST BOX NO.11,COORG",Electronics and Communication Engineering,GM,147554.0,221511.0,Coorg,Private,
"E095 AMC Engineering College, Bannerghatta Road, Bangalore(AUTONOMOUS) 18KM,BANNERAGHATTA ROAD,KALKERE,BANGALORE-560083,BANGALORE URBAN",Aeronautical Engineering,GM,48212.0,92228.0,Bangalore,Autonomous,
"E095 AMC Engineering College, Bannerghatta Road, Bangalore(AUTONOMOUS) 18KM,BANNERAGHATTA ROAD,KALKERE,BANGALORE-560083,BANGALORE URBAN",Artificial Intelligence and Machine Learning,GM,37584.0,49072.0,Bangalore,Autonomous,
"E095 AMC Engineering College, Bannerghatta Road, Bangalore(AUTONOMOUS) 18KM,BANNERAGHATTA ROAD,KALKERE,BANGALORE-560083,BANGALORE URBAN",Civil Engineering,GM,33463.0,42593.5,Bangalore,Autonomous,
"E095 AMC Engineering College, Bannerghatta Road, Bangalore(AUTONOMOUS) 18KM,BANNERAGHATTA ROAD,KALKERE,BANGALORE-560083,BANGALORE URBAN",Computer Science and Engineering,GM,42041.0,56065.0,Bangalore,Autonomous,
"E095 AMC Engineering College, Bannerghatta Road, Bangalore(AUTONOMOUS) 18KM,BANNERAGHATTA ROAD,KALKERE,BANGALORE-560083,BANGALORE URBAN",Computer Science and Engineering (Data Science),GM,53538.0,83727.0,Bangalore,Autonomous,
"E095 AMC Engineering College, Bannerghatta Road, Bangalore(AUTONOMOUS) 18KM,BANNERAGHATTA ROAD,KALKERE,BANGALORE-560083,BANGALORE URBAN",Electronics and Communication Engineering,GM,82197.0,250084.0,Bangalore,Autonomous,
"E095 AMC Engineering College, Bannerghatta Road, Bangalore(AUTONOMOUS) 18KM,BANNERAGHATTA ROAD,KALKERE,BANGALORE-560083,BANGALORE URBAN",Mechatronics Engineering,GM,46751.0,65697.0,Bangalore,Autonomous,
"E096 East Point College of Engineering & Technology, Bangalore(AUTONOMOUS) JNANA PRABHA, BIDARAHALLI,VIRGONAGAR POST,BANGALORE.",Artificial Intelligence and Machine Learning,GM,48713.0,72722.0,Bangalore,Autonomous,
"E096 East Point College of Engineering & Technology, Bangalore(AUTONOMOUS) JNANA PRABHA, BIDARAHALLI,VIRGONAGAR POST,BANGALORE.",Civil Engineering,GM,40696.0,49188.5,Bangalore,Autonomous,
"E096 East Point College of Engineering & Technology, Bangalore(AUTONOMOUS) JNANA PRABHA, BIDARAHALLI,VIRGONAGAR POST,BANGALORE.",Computer Science and Engineering,GM,44352.0,59858.0,Bangalore,Autonomous,
"E096 East Point College of Engineering & Technology, Bangalore(AUTONOMOUS) JNANA PRABHA, BIDARAHALLI,VIRGONAGAR POST,BANGALORE.",Computer Science and Engineering (Data Science),GM,56613.0,94293.0,Bangalore,Autonomous,
"E096 East Point College of Engineering & Technology, Bangalore(AUTONOMOUS) JNANA PRABHA, BIDARAHALLI,VIRGONAGAR POST,BANGALORE.",Electronics and Communication Engineering,GM,48769.0,75596.0,Bangalore,Autonomous,
"E097 C M R Institute of Technology, Kundala Halli village, Bangalore # 132, KUNDALAHALLI VILLAGE,IT PARK ROAD,BANGALORE - 560 037",Artificial Intelligence and Data Science,GM,14650.0,19559.0,Bangalore,Private,
"E097 C M R Institute of Technology, Kundala Halli village, Bangalore # 132, KUNDALAHALLI VILLAGE,IT PARK ROAD,BANGALORE - 560 037",Artificial Intelligence and Machine Learning,GM,12029.0,16221.5,Bangalore,Private,
"E097 C M R Institute of Technology, Kundala Halli village, Bangalore # 132, KUNDALAHALLI VILLAGE,IT PARK ROAD,BANGALORE - 560 037",Computer Science and Engineering,GM,14357.0,19071.0,Bangalore,Private,
"E097 C M R Institute of Technology, Kundala Halli village, Bangalore # 132, KUNDALAHALLI VILLAGE,IT PARK ROAD,BANGALORE - 560 037",Computer Science and Engineering (Data Science),GM,19442.0,27114.5,Bangalore,Private,
"E097 C M R Institute of Technology, Kundala Halli village, Bangalore # 132, KUNDALAHALLI VILLAGE,IT PARK ROAD,BANGALORE - 560 037",Electronics and Communication Engineering,GM,16383.0,21601.0,Bangalore,Private,
"E098 Atria Institute of Technology, Anand Nagar, Hebbal PO, Bangalore (AUTONOMOUS) ASKB CAMPUS, AG'S COLONY, 1ST MAIN, ANANDNAGAR,BANGALORE",Artificial Intelligence and Machine Learning,GM,105274.0,232649.0,Bangalore,Autonomous,
"E098 Atria Institute of Technology, Anand Nagar, Hebbal PO, Bangalore (AUTONOMOUS) ASKB CAMPUS, AG'S COLONY, 1ST MAIN, ANANDNAGAR,BANGALORE",Civil Engineering,GM,31751.0,44146.0,Bangalore,Autonomous,
"E098 Atria Institute of Technology, Anand Nagar, Hebbal PO, Bangalore (AUTONOMOUS) ASKB CAMPUS, AG'S COLONY, 1ST MAIN, ANANDNAGAR,BANGALORE",Computer Science and Engineering,GM,35384.0,47261.0,Bangalore,Autonomous,
"E098 Atria Institute of Technology, Anand Nagar, Hebbal PO, Bangalore (AUTONOMOUS) ASKB CAMPUS, AG'S COLONY, 1ST MAIN, ANANDNAGAR,BANGALORE",Computer Science and Engineering (AI & ML),GM,80504.0,248536.0,Bangalore,Autonomous,
"E098 Atria Institute of Technology, Anand Nagar, Hebbal PO, Bangalore (AUTONOMOUS) ASKB CAMPUS, AG'S COLONY, 1ST MAIN, ANANDNAGAR,BANGALORE",Computer Science and Engineering (Data Science),GM,44746.0,72633.0,Bangalore,Autonomous,
"E098 Atria Institute of Technology, Anand Nagar, Hebbal PO, Bangalore (AUTONOMOUS) ASKB CAMPUS, AG'S COLONY, 1ST MAIN, ANANDNAGAR,BANGALORE",Electronics and Communication Engineering,GM,38677.0,56912.0,Bangalore,Autonomous,
"E099 New Horizon College of Engineering, Varthur, Bangalore(AUTONOMOUS) RING ROAD, NEAR MARATHALLI, BELLANDUR POST,KADUBHISANAHALLI,BANGALORE",Artificial Intelligence and Machine Learning,GM,12192.0,17363.0,Bangalore,Autonomous,
"E099 New Horizon College of Engineering, Varthur, Bangalore(AUTONOMOUS) RING ROAD, NEAR MARATHALLI, BELLANDUR POST,KADUBHISANAHALLI,BANGALORE",Computer Science and Engineering (AI & ML),GM,29966.0,48055.5,Bangalore,Autonomous,
"E099 New Horizon College of Engineering, Varthur, Bangalore(AUTONOMOUS) RING ROAD, NEAR MARATHALLI, BELLANDUR POST,KADUBHISANAHALLI,BANGALORE",Electronics and Communication Engineering,GM,49467.0,94747.0,Bangalore,Autonomous,
"E099 New Horizon College of Engineering, Varthur, Bangalore(AUTONOMOUS) RING ROAD, NEAR MARATHALLI, BELLANDUR POST,KADUBHISANAHALLI,BANGALORE",Mechatronics Engineering,GM,16162.0,22469.0,Bangalore,Autonomous,
"E100 K N S Institute of Technology, Bangalore THIRUMENAHALLI, HEGGADENAGAR-KOGILU ROAD, YELAHANKA, BANGALORE-560064",Artificial Intelligence and Data Science,GM,75066.0,258323.0,Bangalore,Private,
"E100 K N S Institute of Technology, Bangalore THIRUMENAHALLI, HEGGADENAGAR-KOGILU ROAD, YELAHANKA, BANGALORE-560064",Artificial Intelligence and Machine Learning,GM,132986.0,,Bangalore,Private,
"E100 K N S Institute of Technology, Bangalore THIRUMENAHALLI, HEGGADENAGAR-KOGILU ROAD, YELAHANKA, BANGALORE-560064",Civil Engineering,GM,73124.0,161212.0,Bangalore,Private,
"E100 K N S Institute of Technology, Bangalore THIRUMENAHALLI, HEGGADENAGAR-KOGILU ROAD, YELAHANKA, BANGALORE-560064",Computer Engineering,GM,77457.0,237438.0,Bangalore,Private,
"E100 K N S Institute of Technology, Bangalore THIRUMENAHALLI, HEGGADENAGAR-KOGILU ROAD, YELAHANKA, BANGALORE-560064",Computer Science and Engineering,GM,63922.0,169841.0,Bangalore,Private,
"E100 K N S Institute of Technology, Bangalore THIRUMENAHALLI, HEGGADENAGAR-KOGILU ROAD, YELAHANKA, BANGALORE-560064",Computer Science and Engineering (AI & ML),GM,128379.0,245138.0,Bangalore,Private,
"E100 K N S Institute of Technology, Bangalore THIRUMENAHALLI, HEGGADENAGAR-KOGILU ROAD, YELAHANKA, BANGALORE-560064",Computer Science and Engineering (Data Science),GM,97393.0,207645.0,Bangalore,Private,
"E100 K N S Institute of Technology, Bangalore THIRUMENAHALLI, HEGGADENAGAR-KOGILU ROAD, YELAHANKA, BANGALORE-560064",Electronics and Communication Engineering,GM,71789.0,232051.0,Bangalore,Private,
"E101 Channabasaveshwara Institute of Technology, Gubbi Herur, Tumkur NH 206 (BH ROAD), GUBBI, TUMKUR. KARNATAKA",Artificial Intelligence and Data Science,GM,148089.0,239343.0,Tumakuru,Private,
"E101 Channabasaveshwara Institute of Technology, Gubbi Herur, Tumkur NH 206 (BH ROAD), GUBBI, TUMKUR. KARNATAKA",Civil Engineering,GM,49022.0,60293.0,Tumakuru,Private,
"E101 Channabasaveshwara Institute of Technology, Gubbi Herur, Tumkur NH 206 (BH ROAD), GUBBI, TUMKUR. KARNATAKA",Computer Science and Engineering (AI & ML),GM,84999.0,223438.0,Tumakuru,Private,
"E101 Channabasaveshwara Institute of Technology, Gubbi Herur, Tumkur NH 206 (BH ROAD), GUBBI, TUMKUR. KARNATAKA",Electronics and Communication Engineering,GM,63857.0,83233.0,Tumakuru,Private,
"E101 Channabasaveshwara Institute of Technology, Gubbi Herur, Tumkur NH 206 (BH ROAD), GUBBI, TUMKUR. KARNATAKA",Mechatronics Engineering,GM,74084.0,249876.0,Tumakuru,Private,
"E102 DONBOSCO Institute of Technology, Bangalore(AUTONOMOUS) KUMBALAGODU, MYSORE ROAD, KENGERI HOBLI,BANGALORE-560074",Artificial Intelligence and Data Science,GM,34608.0,44621.0,Bangalore,Autonomous,
"E102 DONBOSCO Institute of Technology, Bangalore(AUTONOMOUS) KUMBALAGODU, MYSORE ROAD, KENGERI HOBLI,BANGALORE-560074",Artificial Intelligence and Machine Learning,GM,40948.0,56544.0,Bangalore,Autonomous,
"E102 DONBOSCO Institute of Technology, Bangalore(AUTONOMOUS) KUMBALAGODU, MYSORE ROAD, KENGERI HOBLI,BANGALORE-560074",Computer Science and Engineering (AI & ML),GM,60511.5,234212.0,Bangalore,Autonomous,
"E102 DONBOSCO Institute of Technology, Bangalore(AUTONOMOUS) KUMBALAGODU, MYSORE ROAD, KENGERI HOBLI,BANGALORE-560074",Electronics and Communication Engineering,GM,41121.0,63157.0,Bangalore,Autonomous,
"E102 DONBOSCO Institute of Technology, Bangalore(AUTONOMOUS) KUMBALAGODU, MYSORE ROAD, KENGERI HOBLI,BANGALORE-560074",Mechatronics Engineering,GM,43964.0,70093.0,Bangalore,Autonomous,
"E103 Global Academy of Technology, Bangalore(AUTONOMOUS) IDEAL HOMES TOWNSHIP,RAJARAJESHWARINAGAR,BANGALORE-560098",Aeronautical Engineering,GM,38799.0,52206.0,Bangalore,Autonomous,
"E103 Global Academy of Technology, Bangalore(AUTONOMOUS) IDEAL HOMES TOWNSHIP,RAJARAJESHWARINAGAR,BANGALORE-560098",Artificial Intelligence and Data Science,GM,23058.5,30045.0,Bangalore,Autonomous,
"E103 Global Academy of Technology, Bangalore(AUTONOMOUS) IDEAL HOMES TOWNSHIP,RAJARAJESHWARINAGAR,BANGALORE-560098",Artificial Intelligence and Machine Learning,GM,21724.0,29774.0,Bangalore,Autonomous,
"E103 Global Academy of Technology, Bangalore(AUTONOMOUS) IDEAL HOMES TOWNSHIP,RAJARAJESHWARINAGAR,BANGALORE-560098",Civil Engineering,GM,23969.0,31803.0,Bangalore,Autonomous,
"E103 Global Academy of Technology, Bangalore(AUTONOMOUS) IDEAL HOMES TOWNSHIP,RAJARAJESHWARINAGAR,BANGALORE-560098",Computer Science and Engineering (AI & ML),GM,42958.0,70610.0,Bangalore,Autonomous,
"E103 Global Academy of Technology, Bangalore(AUTONOMOUS) IDEAL HOMES TOWNSHIP,RAJARAJESHWARINAGAR,BANGALORE-560098",Electronics and Communication Engineering,GM,26687.0,37655.0,Bangalore,Autonomous,
"E103 Global Academy of Technology, Bangalore(AUTONOMOUS) IDEAL HOMES TOWNSHIP,RAJARAJESHWARINAGAR,BANGALORE-560098",Mechatronics Engineering,GM,29477.0,40098.0,Bangalore,Autonomous,
"E104 Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",Artificial Intelligence and Machine Learning,GM,68100.0,92910.0,Bangalore,Autonomous,
"E104 Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",Civil Engineering,GM,56566.0,78461.5,Bangalore,Autonomous,
"E104 Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",Computer Science and Engineering,GM,59327.0,84076.0,Bangalore,Autonomous,
"E104 Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",Computer Science and Engineering (Data Science),GM,72360.0,108866.0,Bangalore,Autonomous,
"E104 Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",Electronics and Communication Engineering,GM,62540.0,97387.0,Bangalore,Autonomous,
"E106 East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",Artificial Intelligence and Data Science,GM,40759.0,51457.5,Bangalore,Autonomous,
"E106 East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",Artificial Intelligence and Machine Learning,GM,55011.0,83289.0,Bangalore,Autonomous,
"E106 East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",Civil Engineering,GM,45532.0,61972.0,Bangalore,Autonomous,
"E106 East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",Computer Engineering,GM,58757.0,125685.0,Bangalore,Autonomous,
"E106 East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",Computer Science and Engineering (AI & ML),GM,78385.0,207381.0,Bangalore,Autonomous,
"E106 East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",Electronics and Communication Engineering,GM,53829.0,88041.0,Bangalore,Autonomous,
"E106 East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",Mechatronics Engineering,GM,70385.5,254635.0,Bangalore,Autonomous,
"E107 B N M Institute of Technology, Bangalore (AUTONOMOUS) 12TH MAIN, 27TH CROSS, BSK SECOND STAGE",Artificial Intelligence and Machine Learning,GM,9231.0,14324.0,Bsk Second Stage,Autonomous,
"E107 B N M Institute of Technology, Bangalore (AUTONOMOUS) 12TH MAIN, 27TH CROSS, BSK SECOND STAGE",Computer Science and Engineering (AI & ML),GM,21141.0,36644.0,Bsk Second Stage,Autonomous,
"E107 B N M Institute of Technology, Bangalore (AUTONOMOUS) 12TH MAIN, 27TH CROSS, BSK SECOND STAGE",Electronics and Communication Engineering,GM,11037.0,17720.0,Bsk Second Stage,Autonomous,
"E107 B N M Institute of Technology, Bangalore (AUTONOMOUS) 12TH MAIN, 27TH CROSS, BSK SECOND STAGE",Mechatronics Engineering,GM,12751.0,19049.0,Bsk Second Stage,Autonomous,
"E108 SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",Artificial Intelligence and Data Science,GM,56949.0,66290.0,Bangaluru,Private,
"E108 SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",Artificial Intelligence and Machine Learning,GM,52779.0,66750.0,Bangaluru,Private,
"E108 SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",Computer Engineering,GM,48599.0,54994.0,Bangaluru,Private,
"E108 SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",Computer Science and Engineering,GM,42558.0,49268.0,Bangaluru,Private,
"E108 SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",Computer Science and Engineering (Data Science),GM,59252.0,89902.0,Bangaluru,Private,
"E108 SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",Mechatronics Engineering,GM,45336.0,66497.0,Bangaluru,Private,
"E109 City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",Artificial Intelligence and Machine Learning,GM,147978.0,,Bangalore,Private,
"E109 City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",Civil Engineering,GM,69279.0,247130.0,Bangalore,Private,
"E109 City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",Computer Science and Engineering,GM,82408.0,247518.0,Bangalore,Private,
"E109 City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",Computer Science and Engineering (AI & ML),GM,112270.0,,Bangalore,Private,
"E109 City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",Electronics and Communication Engineering,GM,83269.0,259761.0,Bangalore,Private,
"E111 Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",Civil Engineering,GM,43037.0,51205.0,Bangalore,Private,
"E111 Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",Computer Science and Engineering,GM,60116.0,76411.0,Bangalore,Private,
"E111 Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",Computer Science and Engineering (AI & ML),GM,111003.0,261093.0,Bangalore,Private,
